date,sentiment,close,volume,open_interest,pct_change
2025-09-03,0.0,816.66,111269,193359,1.3
2025-09-04,0.0,814.92,122987,194635,-0.21
2025-09-05,0.0,817.52,80168,196626,0.32
2025-09-08,0.0,825.18,130224,203544,0.94
2025-09-09,0.0,837.1,153993,210551,1.44
2025-09-10,0.0,836.06,173781,210656,-0.12
2025-09-11,0.0,832.84,107160,210404,-0.39
2025-09-12,0.0,836.7,110010,213724,0.46
2025-09-15,0.0,834.1,93304,216585,-0.31
2025-09-16,0.0,844.58,128102,225325,1.26
2025-09-17,0.0,837.64,160371,222304,-0.82
2025-09-18,0.0,826.82,221255,228640,-1.29
2025-09-19,0.0,830.56,210003,240177,0.45
2025-09-22,0.0,846.5,230847,260256,1.92
2025-09-23,0.0,855.44,258495,271553,1.06
2025-09-24,0.0,860.0,285621,274765,0.53
2025-09-25,0.0,854.72,270576,266629,-0.61
2025-09-26,0.0,856.06,270430,264305,0.16
2025-09-29,0.0,866.52,333591,263213,1.22
2025-09-30,0.0,874.4,226548,256875,0.91
2025-10-09,0.0,914.32,196126,251108,4.57
2025-10-10,0.0,901.56,434564,238519,-1.4
2025-10-13,0.0,927.56,446705,239995,2.88
2025-10-14,0.0,938.98,555171,228457,1.23
2025-10-15,0.0,960.34,420246,230682,2.27
2025-10-16,0.0,966.42,459193,225155,0.63
2025-10-17,0.0,999.8,640614,222188,3.45
2025-10-20,0.0,970.32,728228,207902,-2.95
2025-10-21,0.0,994.06,496438,205075,2.45
2025-10-22,0.0,952.56,728934,192803,-4.17
2025-10-23,0.0,942.28,555735,189131,-1.08
2025-10-24,0.0,938.1,370888,185813,-0.44
2025-10-27,0.0,934.14,386272,180815,-0.42
2025-10-28,0.0,901.38,474483,175916,-3.51
2025-10-29,0.0,910.88,363239,168691,1.05
2025-10-30,0.0,912.16,412100,163611,0.14
2025-10-31,0.0,921.92,395964,156890,1.07
2025-11-03,0.0,922.58,341261,151373,0.07
2025-11-04,0.0,915.58,332993,144602,-0.76
2025-11-05,0.0,912.26,338102,141427,-0.36
2025-11-06,0.0,917.8,238433,137883,0.61
2025-11-07,0.0,921.26,274034,136659,0.38
2025-11-10,0.0,935.98,320659,135933,1.6
2025-11-11,0.0,948.88,282172,130346,1.38
2025-11-12,0.0,945.76,260377,124340,-0.33
2025-11-13,0.0,963.82,166257,132169,1.91
2025-11-14,0.0,956.12,172436,134671,-0.8
2025-11-17,0.0,932.32,248663,135298,-2.49
2025-11-18,0.0,921.34,171891,141830,-1.18
2025-11-19,0.0,940.06,204359,148209,2.03
2025-11-20,0.0,935.46,261738,153257,-0.49
2025-11-21,0.0,926.94,352583,160306,-0.91
2025-11-24,0.0,930.32,314958,164620,0.36
2025-11-25,0.0,946.5,299689,181169,1.74
2025-11-26,0.0,946.72,341225,188763,0.02
2025-11-27,0.0,947.16,273359,195755,0.05
2025-11-28,0.0,953.92,189713,202129,0.71
2025-12-01,0.0,963.28,342979,205323,0.98
2025-12-02,0.0,958.42,313720,202022,-0.5
2025-12-03,0.0,956.7,300096,197799,-0.18
2025-12-04,0.0,953.42,310489,197638,-0.34
2025-12-05,0.0,961.04,237697,196947,0.8
2025-12-08,0.0,958.7,298231,197193,-0.24
2025-12-09,0.0,951.54,229564,194493,-0.75
2025-12-10,0.0,956.4,222609,192659,0.51
2025-12-11,0.0,957.9,242710,192178,0.16
2025-12-12,0.0,970.66,291736,203873,1.33
2025-12-15,0.0,983.16,439719,203038,1.29
2025-12-16,0.0,971.42,293902,196197,-1.19
2025-12-17,0.0,979.72,275889,197105,0.85
2025-12-18,0.0,980.5,241109,196733,0.08
2025-12-19,0.0,979.9,328878,189655,-0.06
2025-12-22,0.0,1000.86,278783,202142,2.14
2025-12-23,0.0,1014.24,276379,199734,1.34
2025-12-24,0.0,1014.68,351281,186795,0.04
2025-12-25,0.0,1008.76,220136,182179,-0.58
2025-12-26,0.0,1016.3,224588,180712,0.75
2025-12-29,0.0,1007.18,345222,166022,-0.9
2025-12-30,0.0,984.84,391540,144462,-2.22
2025-12-31,0.0,977.56,284543,136303,-0.74
2026-01-05,0.0,995.0,115147,132422,1.78
2026-01-06,0.0,1004.98,192487,130217,1.0
2026-01-07,0.0,998.9,200099,126146,-0.6
2026-01-08,0.0,997.94,193112,119994,-0.1
2026-01-09,0.0,1006.48,161188,119285,0.86
2026-01-12,0.0,1026.28,238101,116448,1.97
2026-01-13,0.0,1030.44,130801,144219,0.41
2026-01-14,0.0,1043.58,154090,155969,1.28
2026-01-15,0.0,1037.96,150963,158875,-0.54
2026-01-16,0.0,1035.5,122555,163285,-0.24
2026-01-19,0.0,1051.8,202264,167714,1.57
2026-01-20,0.0,1060.16,168464,185962,0.79
2026-01-21,0.0,1092.3,350273,207261,3.03
2026-01-22,0.0,1087.58,369271,201382,-0.43
2026-01-23,0.0,1115.64,288050,206579,2.58
2026-01-26,0.0,1143.32,395962,215820,2.48
2026-01-27,0.0,1148.38,401545,217462,0.44
2026-01-28,0.0,1186.2,430617,222472,3.29
2026-01-29,0.0,1249.12,521258,211816,5.3
2026-01-30,0.0,1161.42,894021,187290,-7.02
2026-02-02,0.0,1008.6,893317,178400,-13.16
2026-02-03,0.0,1093.78,726056,179293,8.45
2026-02-04,0.0,1141.7,462718,178544,4.38
2026-02-05,0.0,1105.76,631418,172503,-3.15
2026-02-06,0.0,1090.12,494742,163840,-1.41
2026-02-09,0.0,1125.94,331307,158759,3.29
2026-02-10,0.0,1121.22,218097,156910,-0.42
2026-02-11,0.0,1130.4,217933,160510,0.82
2026-02-12,0.0,1126.12,246621,154552,-0.38
2026-02-13,0.0,1110.1,303568,153140,-1.42
2026-02-24,-0.09190782666141233,1150.5,126903,157411,3.64
